image_path,label,score
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/000.png,0,0.37855058908462524
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/001.png,0,0.4552537798881531
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/002.png,0,0.5007952451705933
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/003.png,0,0.4973337650299072
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/004.png,0,0.5646539926528931
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/005.png,0,0.46028897166252136
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/006.png,0,0.6247449517250061
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/007.png,0,0.4345433712005615
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/008.png,0,0.703721284866333
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/009.png,0,0.44478219747543335
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/010.png,0,0.8069840669631958
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/011.png,0,0.516533613204956
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/012.png,0,0.45901763439178467
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/013.png,0,0.5254632234573364
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/014.png,0,0.7016207575798035
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/015.png,0,0.5217320919036865
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/016.png,0,0.4421342611312866
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/017.png,0,0.4100867509841919
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/018.png,0,1.0
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/019.png,0,0.5518323183059692
/Users/hermes/Agentic Adjudication Layer  for Industrial Visual Quality Inspection/datasets/mvtec/screw/test/good/020.png,0,0.5497941970825195
