image_path,label,score
/content/aiqs/datasets/mvtec/screw/test/good/000.png,0,0.4563176929950714
/content/aiqs/datasets/mvtec/screw/test/good/001.png,0,0.4376058280467987
/content/aiqs/datasets/mvtec/screw/test/good/002.png,0,0.4052387773990631
/content/aiqs/datasets/mvtec/screw/test/good/003.png,0,0.5139721632003784
/content/aiqs/datasets/mvtec/screw/test/good/004.png,0,0.5446604490280151
/content/aiqs/datasets/mvtec/screw/test/good/005.png,0,0.7279570698738098
/content/aiqs/datasets/mvtec/screw/test/good/006.png,0,0.36885109543800354
/content/aiqs/datasets/mvtec/screw/test/good/007.png,0,0.38889774680137634
/content/aiqs/datasets/mvtec/screw/test/good/008.png,0,0.5423233509063721
/content/aiqs/datasets/mvtec/screw/test/good/009.png,0,0.4685957431793213
/content/aiqs/datasets/mvtec/screw/test/good/010.png,0,0.48326390981674194
/content/aiqs/datasets/mvtec/screw/test/good/011.png,0,0.4542248547077179
/content/aiqs/datasets/mvtec/screw/test/good/012.png,0,0.48429644107818604
/content/aiqs/datasets/mvtec/screw/test/good/013.png,0,0.5024070143699646
/content/aiqs/datasets/mvtec/screw/test/good/014.png,0,0.38513442873954773
/content/aiqs/datasets/mvtec/screw/test/good/015.png,0,0.49586957693099976
/content/aiqs/datasets/mvtec/screw/test/good/016.png,0,0.38646775484085083
/content/aiqs/datasets/mvtec/screw/test/good/017.png,0,0.3329649567604065
/content/aiqs/datasets/mvtec/screw/test/good/018.png,0,0.49476155638694763
/content/aiqs/datasets/mvtec/screw/test/good/019.png,0,0.48457518219947815
/content/aiqs/datasets/mvtec/screw/test/good/020.png,0,0.4245474934577942
/content/aiqs/datasets/mvtec/screw/test/good/021.png,0,0.39161717891693115
/content/aiqs/datasets/mvtec/screw/test/good/022.png,0,0.6074038743972778
/content/aiqs/datasets/mvtec/screw/test/good/023.png,0,0.4696353077888489
/content/aiqs/datasets/mvtec/screw/test/good/024.png,0,0.46756571531295776
/content/aiqs/datasets/mvtec/screw/test/good/025.png,0,0.46672630310058594
/content/aiqs/datasets/mvtec/screw/test/good/026.png,0,0.36012911796569824
/content/aiqs/datasets/mvtec/screw/test/good/027.png,0,0.47741371393203735
/content/aiqs/datasets/mvtec/screw/test/good/028.png,0,0.36894625425338745
/content/aiqs/datasets/mvtec/screw/test/good/029.png,0,0.3780391216278076
/content/aiqs/datasets/mvtec/screw/test/good/030.png,0,0.4674831032752991
