image_path,label,score
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/000.JPG,1,0.5493737459182739
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/001.JPG,1,0.6878484487533569
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/002.JPG,1,0.6373302936553955
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/003.JPG,1,0.6290700435638428
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/004.JPG,1,0.5467589497566223
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/005.JPG,1,0.6432687640190125
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/006.JPG,1,0.554257333278656
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/007.JPG,1,0.5529176592826843
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/008.JPG,1,0.5924664735794067
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/009.JPG,1,0.943889856338501
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/010.JPG,1,0.6687542200088501
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/011.JPG,1,0.7107326984405518
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/012.JPG,1,0.5046688914299011
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/013.JPG,1,0.5
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/014.JPG,1,0.6872185468673706
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/015.JPG,1,0.595771849155426
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/016.JPG,1,0.6790095567703247
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/017.JPG,1,0.6032625436782837
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/018.JPG,1,0.6254059672355652
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/019.JPG,1,0.6952787637710571
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/020.JPG,1,0.5478456616401672
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/021.JPG,1,0.5703654289245605
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/022.JPG,1,0.6390045881271362
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/023.JPG,1,0.5697439908981323
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/024.JPG,1,0.676827073097229
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/025.JPG,1,0.6519633531570435
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/026.JPG,1,0.6426812410354614
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/027.JPG,1,0.6870537996292114
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/028.JPG,1,0.5965960621833801
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/029.JPG,1,0.5925663113594055
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/030.JPG,1,0.6203349232673645
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/031.JPG,1,0.636194109916687
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/033.JPG,1,0.6938931941986084
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/036.JPG,1,0.7357726693153381
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/045.JPG,1,0.9305222034454346
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/046.JPG,1,0.755111575126648
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/047.JPG,1,0.7385928630828857
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/048.JPG,1,0.9585335850715637
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/049.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/050.JPG,1,0.7881589531898499
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/051.JPG,1,0.9577136039733887
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/052.JPG,1,0.8978046178817749
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/053.JPG,1,0.8512430787086487
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/054.JPG,1,0.910538911819458
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/055.JPG,1,0.9193754196166992
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/056.JPG,1,0.9457946419715881
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/057.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/058.JPG,1,0.9943723678588867
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/059.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/060.JPG,1,0.9327538013458252
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/061.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/062.JPG,1,0.9960680603981018
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/063.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/064.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/065.JPG,1,0.9690214991569519
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/067.JPG,1,0.8251316547393799
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/068.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/069.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/070.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/071.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/072.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/073.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/074.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/075.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/076.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/077.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/078.JPG,1,0.9646727442741394
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/079.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/080.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/081.JPG,1,0.7802232503890991
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/082.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/083.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/084.JPG,1,1.0
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/085.JPG,1,0.7392255663871765
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/090.JPG,1,0.6085437536239624
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/091.JPG,1,0.6437262296676636
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/092.JPG,1,0.7299079895019531
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/093.JPG,1,0.6255040168762207
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/094.JPG,1,0.5628865361213684
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/095.JPG,1,0.7462819814682007
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/096.JPG,1,0.695436418056488
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/097.JPG,1,0.5576151609420776
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/098.JPG,1,0.5302939414978027
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/099.JPG,1,0.5876482129096985
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/011.JPG,0,0.6072543263435364
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/013.JPG,0,0.626922070980072
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/016.JPG,0,0.5915337800979614
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/024.JPG,0,0.843501091003418
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/026.JPG,0,0.6069269776344299
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/027.JPG,0,0.62969970703125
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/046.JPG,0,0.5284333825111389
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/062.JPG,0,0.5365597605705261
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/100.JPG,0,0.5923849940299988
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/152.JPG,0,0.6612579226493835
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/178.JPG,0,0.7093818187713623
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/208.JPG,0,0.5890442728996277
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/214.JPG,0,0.5964607000350952
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/215.JPG,0,0.6801544427871704
/content/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/237.JPG,0,0.7402165532112122
